source,target,source_type,target_type,mu_forward,mu_backward,abs_diff,rel_diff,forward_dominant
AIM,ADE,interneuron,sensory,5.2513332168331506e-05,0.00010976035361556773,5.724702144723622e-05,0.3527804640206789,False
ASI,AUA,sensory,unknown,0.0009673836463118372,0.0009102409852228679,5.714266108896931e-05,0.030433483394875654,True
RIP,ASE,interneuron,sensory,0.00015940200854468094,0.000216452768580444,5.705076003576306e-05,0.15178933015885926,False
RMD,ADL,motor,unknown,0.0007459826147703413,0.0006889398811423787,5.704273362796251e-05,0.03975317817870098,True
AIB,RIS,interneuron,interneuron,0.0004488326547874176,0.0003918378510631884,5.6994803724229196e-05,0.06779683187157566,True
PVN,SIA,interneuron,motor,6.25157895640944e-05,5.5415123208404405e-06,5.6974277243253956e-05,0.8371503417009778,True
IL2,BAG,sensory,sensory,5.810412055964821e-05,0.00011507764739680746,5.697352683715926e-05,0.32898090030697963,False
IL2,RIP,sensory,interneuron,9.71971228918264e-05,0.0001541686389733993,5.69715160815729e-05,0.22664778605504987,False
ASH,FLP,sensory,sensory,7.202004773629837e-05,0.0001288967265366193,5.687667880032094e-05,0.2830856243715093,False
PVP,SIA,interneuron,motor,5.974750120903979e-05,2.9654003903647027e-06,5.6782100818675083e-05,0.9054278916736507,True
URB,AVK,sensory,interneuron,1.2713917287266749e-05,6.94950987040814e-05,5.678118141681466e-05,0.6906920325331126,False
ASI,IL2,sensory,sensory,5.826371065449455e-05,0.0001149710365036092,5.670732584911465e-05,0.3273436423409684,False
AVK,URX,interneuron,sensory,6.923880761622486e-05,0.000125871017933592,5.663221031736714e-05,0.2902579669269947,False
ASE,SIA,sensory,motor,0.000163943020234599,0.00010733666878081774,5.6606351453781245e-05,0.20866409421515852,True
PVW,ADF,interneuron,sensory,6.037732213916088e-05,0.00011689589900357257,5.6518576864411684e-05,0.3188216732223636,False
PVP,OLQ,interneuron,sensory,6.435977552465854e-05,7.987174909555625e-06,5.6372600615102915e-05,0.7791969441292295,True
PHA,RMH,sensory,motor,0.0001297844116153615,0.00018606680713814438,5.6282395522782875e-05,0.1781926880815284,False
AVK,OLL,interneuron,unknown,4.598758401988424e-05,0.00010213823374070273,5.615064972081849e-05,0.37907376757370503,False
RMD,RMH,motor,motor,2.6931842873144744e-05,8.297363044025236e-05,5.604178756710762e-05,0.5099085139868546,False
OLL,CEP,unknown,sensory,9.283922245348311e-05,0.00014877984107687948,5.5940618623396375e-05,0.23152393132247023,False
AFD,ASE,sensory,sensory,0.0001407509832095117,0.0001965024634933376,5.575148028382591e-05,0.16531028607075843,False
DVC,ADA,interneuron,interneuron,0.0002665644027626106,0.0003223085204429935,5.5744117680382895e-05,0.09466237284386506,False
PVQ,RMH,interneuron,motor,4.2372822619466516e-05,9.810752565535757e-05,5.573470303589105e-05,0.3967434879397337,False
PVR,SIA,unknown,motor,0.00014644417949374652,9.072635931914459e-05,5.5717820174601936e-05,0.2349271412915445,True
OLQ,AFD,sensory,sensory,0.00027129067133063495,0.00032683117395824893,5.554050262761398e-05,0.09285815888395259,False
AIM,AVA,interneuron,interneuron,0.00033937606714346235,0.0003946650451845676,5.528897804110526e-05,0.07532135405007423,False
AVK,AIZ,interneuron,interneuron,0.0005600026611213166,0.0005047756088525058,5.522705226881084e-05,0.05186718083892763,True
AIZ,RIA,interneuron,interneuron,0.00010075016634405936,4.557331554810287e-05,5.517685079595649e-05,0.3770878902938612,True
URA,AVH,sensory,interneuron,2.2654762961908804e-05,7.779927468201714e-05,5.514451172010834e-05,0.5489521189816586,False
DVC,URA,interneuron,sensory,6.710153132768445e-05,0.00012218981557594177,5.508828424825732e-05,0.2910236312806271,False
RIA,AWB,interneuron,sensory,1.1614941541943652e-05,6.665789452576568e-05,5.504295298382203e-05,0.7032181971072043,False
DVA,AVE,sensory,interneuron,6.944353253049745e-05,1.4437336456479979e-05,5.500619607401747e-05,0.655764909947061,True
AFD,URB,sensory,sensory,0.00019145547237980944,0.00024635188795000347,5.489641557019403e-05,0.12538940183622954,False
PQR,AVK,unknown,interneuron,1.418218286242934e-06,5.6268359527631134e-05,5.48501412413882e-05,0.9508285677043502,False
RMH,SMD,motor,motor,1.835422409812922e-05,7.315516763668662e-05,5.48009435385574e-05,0.5988552935837994,False
PVT,AVA,interneuron,interneuron,0.004072821609866207,0.004127617707195168,5.479609732896105e-05,0.006682092817484313,False
CEP,ALA,sensory,interneuron,6.805609382476779e-05,0.0001227171809934672,5.466108716869941e-05,0.2865236683094765,False
AWB,RMD,sensory,motor,0.00030837825348883067,0.0003628204687144088,5.4442215225578114e-05,0.08111190518313062,False
AVE,RIV,interneuron,motor,3.013104653171508e-06,5.7375453576610785e-05,5.4362348923439274e-05,0.9002079283925705,False
RME,RMF,motor,motor,0.00014326216173954026,0.0001975420839592366,5.427992221969635e-05,0.15927004131476707,False
URX,RIR,sensory,unknown,7.12590329097167e-06,6.122443699478512e-05,5.409853370381345e-05,0.7914877135778565,False
RIR,RIV,unknown,motor,8.448265371123689e-06,6.246962432413413e-05,5.402135895301044e-05,0.7617440819338789,False
PVW,RIM,interneuron,interneuron,6.488295320310298e-05,0.00011882762126790017,5.394466806479719e-05,0.2936392684863383,False
IL1,AIN,sensory,interneuron,6.436141373634068e-05,0.00011824730936544599,5.388589562910531e-05,0.29508922249101377,False
FLP,RMH,sensory,motor,1.9073654203642815e-05,7.287468056094302e-05,5.38010263573002e-05,0.5851217206148877,False
ADE,RMF,sensory,motor,3.5497754211743246e-05,8.925748955209135e-05,5.37597353403481e-05,0.430921303396164,False
IL2,RIM,sensory,interneuron,0.00012408364869405148,7.035562759987382e-05,5.372802109417766e-05,0.27632273934555013,True
AIA,AUA,interneuron,unknown,0.0006887926909553517,0.0007424750590839725,5.3682368128620786e-05,0.037506863671356735,False
DVA,ADE,sensory,sensory,0.00014656291316934378,9.291755749646809e-05,5.364535567287569e-05,0.22400713145007584,True
PVW,OLL,interneuron,unknown,3.0785326901718413e-05,8.427294544977231e-05,5.34876185480539e-05,0.4648737632464945,False
AVE,IL1,interneuron,sensory,0.0002604249265300487,0.0002069801579371176,5.344476859293109e-05,0.11434355109658699,True
RIC,URB,interneuron,sensory,1.2265355627906205e-05,6.536150897240127e-05,5.309615334449506e-05,0.6839911056406908,False
AIB,AVD,interneuron,interneuron,0.0001392665525488444,8.618527087127977e-05,5.3081281677564644e-05,0.2354439069417428,True
RIS,AWB,interneuron,sensory,0.0001567256444669914,0.00010373784343137331,5.29878010356181e-05,0.203436501290516,True
URB,AVF,sensory,interneuron,1.4878695123554238e-05,6.769332082530169e-05,5.2814625701747446e-05,0.6396181700667588,False
ASE,AQR,sensory,unknown,6.0058478275823514e-05,7.262840340892078e-06,5.2795637934931434e-05,0.7842324035908319,True
PLN,AVE,sensory,interneuron,1.4248781936843754e-05,6.700237298070327e-05,5.275359104385951e-05,0.6492649387064033,False
AVJ,RIC,interneuron,interneuron,0.00029130027592652163,0.0002387155760671135,5.2584699859408135e-05,0.09921342869325489,True
PVP,RIC,interneuron,interneuron,1.83833421174979e-05,7.095889238442437e-05,5.257555026692647e-05,0.5884729849520025,False
URY,IL2,sensory,sensory,5.804067836316758e-05,5.5127432992080595e-06,5.2527935063959524e-05,0.8265149387473932,True
RIS,AVE,interneuron,interneuron,3.067358365077887e-05,8.31371764072815e-05,5.246359275650262e-05,0.460971762534247,False
FLP,AIZ,sensory,interneuron,0.00010686125481123143,5.462537298063e-05,5.223588183060143e-05,0.32346857568336956,True
IL1,SAB,sensory,motor,7.533397592983906e-05,2.314714125766469e-05,5.218683467217437e-05,0.5299166294097789,True
ADF,ADE,sensory,sensory,5.4471112961748815e-05,0.00010654221396271114,5.2071101000962324e-05,0.32339601731097667,False
SAA,ASJ,motor,sensory,4.115979039581034e-05,9.320594951398729e-05,5.204615911817695e-05,0.3873466585935572,False
URX,AWB,sensory,sensory,6.400062624992472e-05,0.00011598157774374952,5.19809514938248e-05,0.2888114572399948,False
IL2,RIH,sensory,interneuron,5.519972679463983e-05,3.262895365573819e-06,5.193683142906601e-05,0.88837518182503,True
OLQ,AVF,sensory,interneuron,6.496889548395357e-05,0.00011690403005972187,5.1935134575768305e-05,0.2855571045817153,False
URB,IL1,sensory,sensory,5.713672496701529e-05,0.00010884441929597662,5.170769432896133e-05,0.3115273328535371,False
AVH,RMF,interneuron,motor,0.0003278304980561656,0.0003793778750795775,5.1547377023411934e-05,0.07288851729229469,False
